text,user_id,username,likes,comment_id,post_id,post_title,channel,published_at,updated_at,reply_count,party,source_file,search_query,sentimiento,confianza
"No entiendo el voto de Porky, un candidato que propone que el banco de la Nación entre a competir con la banca privada. Eso es izquierda pura! Además de apoyar la minería ilegal, igual que Perú Libre, que es el germen de todas las mafias y extorsiones.",UC8yXM3vWv0hLQRd55x8iQzQ,@galaotaku64,0,UgzsxZ3ZfqQ7nUZbme54AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:47:36Z,2026-04-05T17:47:36Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.8474796414375305
"Cuenta falsa, keiko no es favorita y es todo lo contrario.",UCXzn-48TzkiF-u-dZdSYexA,@josealcidesbrionesbustaman7877,0,UgzEPeukZIXSn3DGgAp4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:47:29Z,2026-04-05T17:47:29Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.8874048590660095
"SEGUN ESTA SEUDO ENCUESTA UN TIPO COMO ALVAREZ QUE EN LIMA CASI NO HA HECHO MITINES Y EN PROVINMCIA MENOS Y SOLO APARECE IMITANDO A ACUÑA COMIENZA A SUBIR DE FORMA INSOLITA Y PORKY QUE A RRECORRIDO TODO EL PERU Y A ESTADO MAS DE 1 AÑOS PREIMERO OH SORPRESA FALTANDO JUSTO SIETE DIAS PARA LA ELECCION SE CAE Y DE PRONTO LOS ROJOS Y CAVIARES COMIENZAN A ALCANZARLO........ESTOS DELINCUENTES CREEN QUE SOMO ESTUPIDOS ???  EL 2021 HGICIERON LO QUE QUISIERON POR FALTA DE PERSONEROS PERO ESTE DOMINGO VAN A HABER PERSONEROS Y VOLUNTARIOS HASTA EN EL BAÑO DEL CENTRO DE VOTACION MAS ALEJADOS, Y VAN A CUIDAR QUE EL DELINCIENTEDE CROVETTO NO SE ATREVA A HACER FRAUDE OTRA VEZ !!!!",UCi5-op7Q1y_gj6NJyFmxy3A,@sinanestecia260,0,UgzclDCy7IQHcciAtzd4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:45:13Z,2026-04-05T17:45:13Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.8537039756774902
Mentitaaa,UCPaIyB0Ag6TyqJe2OcVPa1w,@MariaGarcia-c5y1m,0,UgzFoO3LC4vkdliVxU94AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:44:46Z,2026-04-05T17:44:46Z,0,neutral,rpp_elecciones.json,rpp elecciones,positive,0.7124065160751343
"No creo que sea cierto está encuesta.  Porque Keiko a destruido el paisa terruquenando a la gente y el pueblo no le quiere.
Yo pienso que este tipo es de Keiko",UCPaIyB0Ag6TyqJe2OcVPa1w,@MariaGarcia-c5y1m,0,UgwUvAod3cxzYy55zP94AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:44:34Z,2026-04-05T17:44:34Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.8624541163444519
"Entre la VAGA ,PREFIERO AL CÓMICO, este CARLITOS SI VE REALMENTE LA NECESIDAD DE LOS MAS VULNERABLES",UCn_VGOWmqX_MMNaGQpsA66Q,@marianellagalindo6918,0,UgyTff7-KsTVjVteYz54AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:44:07Z,2026-04-05T17:44:07Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.8080915212631226
Después de lo que pasó en las últimas elecciones presidenciales ya nadie cree en las encuestas,UCJG3hTwpoHi2YAcoMIW5RGw,@robertotorresapaza,0,UgzVo-lbzsenC9GZkyV4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:42:04Z,2026-04-05T17:42:04Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.4992358386516571
Yo al 120% con RLA - Porky.,UCME_TdreXAvqAzCouvIvhgA,@antoniotarazan6656,0,Ugyb_4u_vqrOxlSCBot4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:41:31Z,2026-04-05T17:41:31Z,0,neutral,rpp_elecciones.json,rpp elecciones,positive,0.4987432360649109
"Encuestas falsas,, el próximo fin de semana quedarán en ridículo",UC9QeSc3w3wwR0GAjdaRAtpw,@kciretac,0,Ugzg34ncWttNsmFJS7l4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:41:28Z,2026-04-05T17:41:28Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.6033347845077515
Belmont presidente,UCARdT5OJHnGETsmVyZcu2Gw,@manueldelatorre4385,0,UgygodGMrRLNh4mNbvh4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:40:13Z,2026-04-05T17:40:13Z,0,neutral,rpp_elecciones.json,rpp elecciones,positive,0.6744829416275024
"Porky va primero de lejos, le sigue Keiko también de lejos y atrás vienen López chau, nieto y Albares, más atrás acuña",UCANN1SJqovfbxHf92a0JWUg,@ZetaXionsteve,0,Ugz8f-pmpxklvRGnSFZ4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:37:24Z,2026-04-05T17:37:24Z,0,neutral,rpp_elecciones.json,rpp elecciones,neutral,0.730008602142334
Como sea kieren dar entender que PORKY NO VA PASAR A 2DA VUELTA.,UCANN1SJqovfbxHf92a0JWUg,@ZetaXionsteve,0,UgxGf8egzX1Cjzp7JJF4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:36:11Z,2026-04-05T17:36:11Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.8047716617584229
Me convencieron de votar por Porky  🅁🅁🅁🅁🅁🩵🩵🩵🩵🩵 GRACIAS,UCE2PlGihpOTt37iJGcDOd7A,@pierrejeanes,2,UgznXByTxXAEReqTadp4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:35:01Z,2026-04-05T17:35:01Z,0,neutral,rpp_elecciones.json,rpp elecciones,neutral,0.5427076816558838
"Uffff esas encuestas PURO CUENTO XHINO de donde IPSOS sacaran esos datos seguro que del cementerio, estos atorrantes y los medios los canales son sus descarados cómplices, dwben de recibir multas por dar falsa información",UCbXTveLA-xrxtDpuI3_ugpQ,@victoriaestradaceli141,0,UgwCau_k68slUjjsrJp4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:30:54Z,2026-04-05T17:30:54Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.9373283386230469
Hay familias enteras q van a votarr por Porky.   Como lo contabilizann esooo ajajjajajajajaja están desesperdossssssssssss las encuestas ladrónesssss,UCktbE6WYYkm6FBXIA1qOL5w,@davidmurillo1093,1,UgyBiCTiMj8ahAYjyHd4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:30:47Z,2026-04-05T17:30:47Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.9571393728256226
Muy fraudulento,UCA-tUXTyv55OTDjtSqZX31w,@pierogiany,1,UgzHIVKtcKuG5gWIOwJ4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:30:28Z,2026-04-05T17:30:28Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.9254617094993591
"Es en serio? No estoy en contra del Sr. Carlos Alvares, pero considero que hay personas más preparados para ocupar la PRESIDENCIA. Ya pues PERUANOS que nos pasa?. DESPUÉS NO NOS QUEJEMOS.",UCIT1QYy_WRJjKDG_Fo4-D6Q,@valeriacosio511,0,UgyrQoPJ9o2KGjxTHoV4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:29:50Z,2026-04-05T17:29:50Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.5010535717010498
"Lo cierto es que sólo un mínimo porcentaje de peruanos nos dejamos influenciar por el debate, la mayoría sólo lo escucha o ve para reírse de quién le dijo qué al otro. Un porcentaje ya tiene su voto decidido, el conocido voto duro (que es igual a fanatismo) y un fuerte porcentaje se deja influenciar por las encuestas y están esperando que una encuestadora (que en los últimos años hemos visto que son agencias de los candidatos que les ponen susbfajos de dinero para cambiar algunas cifras) muestre lo último que puede en esta última semana. Por lo propio, aparentemente la segunda vuelta sería entre Keiko y Carlos Alvarez, Rafael López Aliaga o uno que las encuestadoras no quieren poner arriba, pero que a última hora podría colarse en ese lugar, inclusive por encima de Keiko. Nieto, por quien yo voy a votar, reconozco que cometió un error en el último debate, llegar tarde, algo que no influye en mi voto, porque e.mi evaluación previa de su candidatura y la de su plancha presidencial, de senadores y diputados, en general reúne condiciones óptimas de ser elegible. Además, en el primer debate se mostró sobrio y en el segundo debate, a pesar de su tardanza volvió a mostrar solidez en su intervención. Queda una semana para las elecciones y ese casi 40% entre indecisos y los que dicen que votarán blanco o viciado pueden voltear el pastel y no darle a la señora K un gran número de senadores, que al final es el que gobernará al país, pues tendrá más poder que el mismo presidente y el partido de Nieto en ese sentido lleva gente que no pertenece al actual pacto mafioso de ese congreso del hampa. Veremos la próxima semana qué nos dice la realidad",UCz-Z0NuqpQgtscIFFDrkwZw,@juliocesaraguero7997,0,UgzxKKDg_wWAJh1G0cF4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:28:28Z,2026-04-05T17:28:28Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.7525969743728638
Cuanto le abran pagado para aue mienta,UCC1a9vu6pFntLdzDZAVHnLA,@wuilmermedina2070,0,Ugzb87Sa4Gxm8ojk2dh4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:28:11Z,2026-04-05T17:28:11Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.9220620393753052
Esta porqueria nada es verdad,UCC1a9vu6pFntLdzDZAVHnLA,@wuilmermedina2070,0,Ugx2JG0TkXbMfLy0VIB4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:27:29Z,2026-04-05T17:27:29Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.9727318286895752
Hay candidates que ni campaña hacen y aparecen. El debate fue un engaña muchachos. Los peruanos nunca cambiaremos seguiremos en la misma miseria,UCc2gvZf65U7LtTiDVmZzaMg,@cta-1985,0,UgyPuTveiqlD_jY6uxN4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:26:39Z,2026-04-05T17:26:39Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.9698754549026489
CPI : ESCORIAS !,UCohTL5l79N68m3asxXdO8FA,@Jardinynieve,0,Ugwd1KTPgY4mcVHt9kF4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:26:32Z,2026-04-05T17:26:32Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.9726143479347229
"Bueno en redes sociales está fuerte BELMONT, POPY, NIETO, LÓPEZ CHAU, TELLO.....",UCtTP4cSckD2GoMMeXeNslkg,@tinasaafa3051,1,UgzXDf51YtbbPBmNlkt4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:26:21Z,2026-04-05T17:26:21Z,0,neutral,rpp_elecciones.json,rpp elecciones,neutral,0.7167792320251465
Les aseguro ke  fuerza popular y  renovasion popular pasan la valla,UCuAG4MhvoTYe07FozdOmihQ,@erickojeda5292,1,UgxkEvFudIfMYztAr9h4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:25:25Z,2026-04-05T17:25:25Z,1,neutral,rpp_elecciones.json,rpp elecciones,neutral,0.5976682305335999
"Quieren a Alvarez en 2da vuelta, en caso que gane será la 2da Dina Boluarte. Y seguirá manipulando todo el acto mafioso.",UC7uBWeviYmA1jAc-jvgUxFw,@fluz-jaa,0,UgwN9rBM-DsN5HYIGdV4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:24:10Z,2026-04-05T17:24:10Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.7685484290122986
Encuestadores que mienten y tratan que la gente cambie su voto y ahora ya no les ligara,UC9pc9RLQBctYuT02BBaDyfQ,@Henry-x8q9y,0,Ugy8pOrWkGRfDK_eC_x4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:23:50Z,2026-04-05T17:23:50Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.8761353492736816
Esta encuesta es trucha fujimontesinista y caviar.,UC_vEJiQYqMiXwH_BE9Cq-Qg,@luisjaramillo2818,0,UgxD2dPnmEtCh7w02RR4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:22:38Z,2026-04-05T17:22:38Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.9664164781570435
"El Perú necesita un presidente con capacidad de gestión, que ponga orden, con experiencia, no improvisados, necesitamos un líder capaz, que nos permita a todos poder desarrollarnos. Este 12 de abril, depende de nosotros para poder aspirar a ser un país del primer mundo y dejar atrás el subdesarrollo de una vez por todas. Está en nuestras manos.",UCvnIx4L8JSLS58WMvr_JaMg,@juancarlosromero7321,16,UgyhPb4OpLDFTtPMYLF4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:21:32Z,2026-04-05T17:21:32Z,7,neutral,rpp_elecciones.json,rpp elecciones,neutral,0.49248555302619934
Los votos se van repartir entre los 30 candidatoss eso fue el fin del congreso nos utilisan nomas 😏,UCuAG4MhvoTYe07FozdOmihQ,@erickojeda5292,0,UgytAwq57yUap4i0YrN4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:21:13Z,2026-04-05T17:21:13Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.7364121079444885
Rafael Lopez Aliaga presidente.....no hay más!!!!!,UC-x6_nyHDU3twf9F84UL6Jg,@martinhidalgogutierrez705,1,UgxUqF3KmpInvoZ2y7J4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:20:43Z,2026-04-05T17:20:43Z,0,neutral,rpp_elecciones.json,rpp elecciones,positive,0.42675256729125977
Que indique que partidos están pagando más....,UC7uBWeviYmA1jAc-jvgUxFw,@fluz-jaa,0,Ugx4L1dlMRDfVKQXxM14AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:20:39Z,2026-04-05T17:20:39Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.6761782169342041
"ENGAÑA MUCHACHOS!😂😂
ENCUESTA REAL NIVEL NACIONAL 
RAFAEL.       31%
KEIKO.          26%
ALVAREZ.       5%
CHAU.             5%
NIETO.             4%
ACUÑA.           4%
CHARLATAN!!!",UCglLSxCcIyUZzCxNkDTZl1Q,@rubenTechera11,0,Ugz960_DvKLf69u8Au54AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:19:22Z,2026-04-06T12:19:42Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.8522492051124573
Yo votaré por porky,UCkKJp-OTCZJfoYyRO9dGRUA,@estebanmamani4400,1,Ugz_QG_GMS0-4sQ2s7l4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:18:59Z,2026-04-05T17:18:59Z,0,neutral,rpp_elecciones.json,rpp elecciones,positive,0.48121947050094604
"Esta gente cree que la gente sigue creyendo en las encuestas,pagan dinero por alterar disque encuestas. 🤦🏻‍♂️",UCEcd1E9B5wha7h2Ysj0WlbA,@willsalinas8725,0,Ugw2_PGKf8YnrWEFOOt4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:18:56Z,2026-04-05T17:18:56Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.9800155758857727
Esa encuesta no es real simplemente.,UCGc5Lcvg_YhGozKODOBOqtg,@jesusvilmagonzalesespinoza3298,0,UgzvAfDYqH1uRcRWa1h4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:18:35Z,2026-04-05T17:18:35Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.76707923412323
Tengo una cedula,UClYTg2j4jdlhSJDBDxzKpEA,@rvhauman,0,UgzhYxFSUdZekVLe3ot4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:16:58Z,2026-04-05T17:16:58Z,0,neutral,rpp_elecciones.json,rpp elecciones,neutral,0.6304300427436829
Igual votaré por López Aliaga ❤,UCMijlvzHu1gR9qA70yL0giA,@DenizGx,0,UgzxbQYv2rr3MN2OBUJ4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:16:05Z,2026-04-05T17:16:05Z,0,neutral,rpp_elecciones.json,rpp elecciones,positive,0.5019152760505676
RAFAEL LOPEZ ALIAGA PRESIDENTE 2026!! 💙💙💙,UCfexwBNpK3FvJO20wd-Dh9A,@VictorSpy7,0,Ugw8zGKfat00q1a2gE54AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:16:01Z,2026-04-05T17:16:01Z,0,neutral,rpp_elecciones.json,rpp elecciones,positive,0.5562593340873718
ALfonso López Chau en 1era vuelta😊,UCFFJwlNgPWxkCAiCpWtkbaA,@angelalbertoarteaga862,0,UgwX0GwBxxBKOtoI_OV4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:15:58Z,2026-04-05T17:15:58Z,0,neutral,rpp_elecciones.json,rpp elecciones,neutral,0.6079542636871338
Porky así a groso modo debe tener un 65% pero estás encuestas truchas quieren hacer engaña muchacho.,UCpcWJsGwyIV67VYzXomEgPQ,@omeapupe,0,UgzdYp3VGF4MfhynZ8Z4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:15:23Z,2026-04-05T17:15:23Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.7976486682891846
Periodistas vendidos vayanse a Venezuela,UC6g7jBW7MQ4OYp69_nZNXOw,@jovitatorres3357,0,UgxK3CbvP_14AHhEKmV4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:15:12Z,2026-04-05T17:15:12Z,0,neutral,rpp_elecciones.json,rpp elecciones,neutral,0.49138301610946655
"Me da ASCO  toda esta manipulación que quieren hacer toda esta gente vendida, El Comercio pacto con la china y la quiere hacer ver 1ra y que Rafael se desinfla, Rafael esta en contra de ellos al a igual que Belmont y a estos 2 que gozan de la real y justa preferencia de la gente los minimiza descaradamente, denuncienos toda esta farsa señores, no se dejen engañar",UCyaz2hao-0Pwu_ksHOqpKCQ,@haciendoempresas3984,0,UgykWC-b4hAGjxC7KW94AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:15:12Z,2026-04-05T17:15:12Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.9615947008132935
Siguen bombardeando sus encuestas truchas con la finalidad tendenciosa de capturar los votos,UC054M3k1XNBLT3W-dpSWykA,@YOE-o4y,0,UgzLCiISyMPS6rDCdZR4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:15:01Z,2026-04-05T17:15:01Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.8968862891197205
Son cientos de cédulas que se reparten en las 4 esquinas a transeúntes y automóviles,UClYTg2j4jdlhSJDBDxzKpEA,@rvhauman,0,Ugx6pDURLQpSrP4r6pt4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:14:56Z,2026-04-05T17:14:56Z,0,neutral,rpp_elecciones.json,rpp elecciones,neutral,0.7268528938293457
Fuera encuesta trucha en las urnas nos vemos,UC6g7jBW7MQ4OYp69_nZNXOw,@jovitatorres3357,0,Ugz7pQDQF3zS48mzpiR4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:14:44Z,2026-04-05T17:14:44Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.5413316488265991
"VOTO UTIL a favor de Porky. No permitamos que otro Hernando de Soto que ya sabemos quien es ahora (Ipsos, Datum lo están levantando) nos quite los votos. Mensaje urgente a todos los seguidores y simpatizantes de Porky",UC2pKiPvxxfEroDm_PSie7BA,@MarioGalvan-he9nt,0,UgzCRP2JSNY19tS1DRx4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:14:04Z,2026-04-05T17:14:04Z,0,neutral,rpp_elecciones.json,rpp elecciones,neutral,0.6341983079910278
pero nunca e visto  a los encuestadores elllos no existen solo presumen y en muchos de los casos  engañan bladimiro montesinos ya lo dijo   qque estos son estafadores no muestran ni un video donde estan encuestando jjasaja,UC6Fv0dWzk_TSr-pqcAFtN9A,@Miguel-w1q7f,0,UgxksDynjUhl4EIsXuV4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:14:02Z,2026-04-05T17:14:02Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.9238666892051697
Encuestadoras trafas,UCUlb8pVFvlIxNS7eFJxjdKg,@cesarcoronelleon4932,0,UgztQE5dxJlUNfRykMR4AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:12:55Z,2026-04-05T17:12:55Z,0,neutral,rpp_elecciones.json,rpp elecciones,neutral,0.620043158531189
"El voto de Rafael es duro así que no hablen, Cojudeces",UC6g7jBW7MQ4OYp69_nZNXOw,@jovitatorres3357,0,Ugy4bkkJGVD21VENuc14AaABAg,dXXtwWtc1-Y,EXCLUSIVO RPP 🔴ENCUESTA CPI 🗳️ A UNA SEMANA DE LAS ELECCIONES 2026 #ADNRPP,RPP Noticias,2026-04-05T17:12:40Z,2026-04-05T17:12:40Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.9348569512367249
